#       time                file                area                mass    irreducible mass                spin      dimless spin-x      dimless spin-y      dimless spin-z  dimless spin-z-alt     linear mom. |P|      linear mom. Px      linear mom. Py      linear mom. Pz            origin_x            origin_y            origin_z            center_x            center_y            center_z
2100.0000000    1.0500000000e+03    4.0953735576e+01    9.7321061248e-01    9.0263430129e-01    6.7493653181e-01   -6.5784196546e-09   -8.5349530062e-07    6.9351538419e-01    6.8716804174e-01    2.5729465682e-04    4.0324094810e-05   -2.5411514663e-04    7.8287135845e-09    2.5602243045e+02    2.5602446885e+02    4.4336312399e-11    2.5602242908e+02    2.5602446588e+02   -1.7056911439e-12
2102.0000000    1.0510000000e+03    4.0965340802e+01    9.7337926614e-01    9.0276218380e-01    6.7516347099e-01   -8.0884394989e-09   -8.5321413696e-07    6.9362836715e-01    6.8722184035e-01    2.6135336736e-04    3.9110964890e-05   -2.5841036162e-04    7.8319663515e-09    2.5602259630e+02    2.5602410391e+02   -5.0709492161e-11    2.5602259562e+02    2.5602410571e+02    1.5135670495e-11
2104.0000000    1.0520000000e+03    4.0976921648e+01    9.7354776932e-01    9.0288977961e-01    6.7539083449e-01   -6.2361951703e-09   -8.5339182902e-07    6.9374185405e-01    6.8736556351e-01    2.6528018980e-04    3.7651378262e-05   -2.6259465484e-04    7.8369757420e-09    2.5602276203e+02    2.5602373760e+02    6.5189242893e-11    2.5602276031e+02    2.5602373985e+02   -2.1619928070e-11
2106.0000000    1.0530000000e+03    4.0988513047e+01    9.7371647340e-01    9.0301747363e-01    6.7561863831e-01   -1.9449488162e-09   -8.5150303809e-07    6.9385561070e-01    6.8751919838e-01    2.6904099324e-04    3.5960522741e-05   -2.6662688685e-04    7.8041748793e-09    2.5602292316e+02    2.5602336828e+02   -1.1197248684e-10    2.5602291876e+02    2.5602336768e+02    1.7756673909e-10
2108.0000000    1.0540000000e+03    4.1000250174e+01    9.7388619400e-01    9.0314675463e-01    6.7584462928e-01    2.4998214218e-09   -8.4296845564e-07    6.9396674215e-01    6.8766709165e-01    2.7647054239e-04    3.6655296831e-05   -2.7402983408e-04    7.6580989406e-09    2.5602307097e+02    2.5602298920e+02    6.1269567198e-10    2.5602308261e+02    2.5602298305e+02   -2.3181306874e-10
2110.0000000    1.0550000000e+03    4.1011633406e+01    9.7405325266e-01    9.0327211991e-01    6.7607430379e-01   -3.1379922203e-09   -8.5038322549e-07    6.9408351334e-01    6.8779290032e-01    2.7984424245e-04    3.4790851825e-05   -2.7767318308e-04    7.8078795417e-09    2.5602325186e+02    2.5602258598e+02   -1.2497593516e-09    2.5602325246e+02    2.5602258541e+02    1.9324819522e-10
2112.0000000    1.0560000000e+03    4.1023334742e+01    9.7422302420e-01    9.0340097038e-01    6.7630209223e-01   -7.0466988333e-09   -8.5568607843e-07    6.9419637539e-01    6.8786464435e-01    2.8434991074e-04    3.5508208459e-05   -2.8212415495e-04    7.9090177471e-09    2.5602342831e+02    2.5602217475e+02    1.4527505310e-09    2.5602341882e+02    2.5602216652e+02    2.0180634941e-10
2114.0000000    1.0570000000e+03    4.1035009817e+01    9.7439282243e-01    9.0352951337e-01    6.7653113853e-01   -2.3745836205e-08   -8.5139178319e-07    6.9431047003e-01    6.8794587900e-01    2.8699533530e-04    3.8435668710e-05   -2.8440995375e-04    7.8467273755e-09    2.5602358169e+02    2.5602172638e+02   -2.0613860618e-10    2.5602356829e+02    2.5602174166e+02    2.0947010793e-10
2116.0000000    1.0580000000e+03    4.1046718440e+01    9.7456292299e-01    9.0365840735e-01    6.7676008442e-01   -2.2286841562e-08   -8.3458056608e-07    6.9442420644e-01    6.8805475449e-01    2.8783749496e-04    4.3271093472e-05   -2.8456639984e-04    7.5498362805e-09    2.5602370087e+02    2.5602131082e+02    2.1623947077e-10    2.5602372784e+02    2.5602132297e+02    2.8581581546e-12
2118.0000000    1.0590000000e+03    4.1058460748e+01    9.7473326079e-01    9.0378765370e-01    6.7698864785e-01   -1.2020177833e-08   -8.5128934784e-07    6.9453734174e-01    6.8819871890e-01    2.8753340610e-04    4.9728609857e-05   -2.8320050304e-04    7.8465685416e-09    2.5602389749e+02    2.5602091045e+02   -4.1802949990e-10    2.5602390569e+02    2.5602091593e+02    2.2737367544e-12
2120.0000000    1.0600000000e+03    4.1070212354e+01    9.7490358131e-01    9.0391698388e-01    6.7721677760e-01    3.5458232146e-09   -8.6899622244e-07    6.9465000497e-01    6.8835310965e-01    2.8766345321e-04    5.6712736736e-05   -2.8201760183e-04    8.1539535063e-09    2.5602410181e+02    2.5602052055e+02    2.0771684373e-10    2.5602405058e+02    2.5602051020e+02   -2.2457036231e-12
2122.0000000    1.0610000000e+03    4.1081951043e+01    9.7507359414e-01    9.0404615343e-01    6.7744417715e-01    1.2340948912e-08   -8.2377608198e-07    6.9476209921e-01    6.8845325720e-01    2.8996186202e-04    6.3046840736e-05   -2.8302469371e-04    7.3509659687e-09    2.5602416252e+02    2.5602010578e+02   -1.0700162978e-11    2.5602420778e+02    2.5602008551e+02   -7.8936857051e-13
2124.0000000    1.0620000000e+03    4.1093636473e+01    9.7524311188e-01    9.0417471862e-01    6.7767175300e-01    3.3982698219e-09   -8.4477865156e-07    6.9487468791e-01    6.8854433199e-01    3.0021865032e-04    7.0037565134e-05   -2.9193488557e-04    7.7382877640e-09    2.5602437728e+02    2.5601964184e+02    6.6427419121e-12    2.5602439086e+02    2.5601963068e+02   -3.9244163474e-12
2126.0000000    1.0630000000e+03    4.1105488195e+01    9.7541333899e-01    9.0430509470e-01    6.7789535948e-01   -2.1614694935e-08   -8.6904181090e-07    6.9498266261e-01    6.8866413674e-01    3.0814710299e-04    7.3918163116e-05   -2.9915003288e-04    8.2461626156e-09    2.5602459982e+02    2.5601914571e+02   -1.1650846954e-11    2.5602454909e+02    2.5601916434e+02    3.5774716522e-12
2128.0000000    1.0640000000e+03    4.1117030311e+01    9.7558078227e-01    9.0443204688e-01    6.7812022970e-01   -2.3706257395e-08   -8.3478508473e-07    6.9509387846e-01    6.8876123767e-01    3.1965558095e-04    8.1070933666e-05   -3.0920413013e-04    7.6213846970e-09    2.5602468246e+02    2.5601868649e+02    2.1716295429e-11    2.5602469707e+02    2.5601870013e+02    3.0107027982e-12
2130.0000000    1.0650000000e+03    4.1128566988e+01    9.7574751605e-01    9.0455892141e-01    6.7834234556e-01   -2.0268110987e-08   -8.3032873104e-07    6.9520273883e-01    6.8885875774e-01    3.2967620155e-04    8.7087138936e-05   -3.1796576552e-04    7.5102659074e-09    2.5602483482e+02    2.5601823807e+02   -5.6247229097e-12    2.5602487244e+02    2.5601825628e+02    2.5329183195e-12
2132.0000000    1.0660000000e+03    4.1140022656e+01    9.7591325619e-01    9.0468488745e-01    6.7856368680e-01    5.8480486360e-10   -8.6347971552e-07    6.9531147619e-01    6.8899093645e-01    3.3755056387e-04    9.4089313907e-05   -3.2417215197e-04    8.0784403750e-09    2.5602507519e+02    2.5601783278e+02    2.1441182163e-12    2.5602504792e+02    2.5601782577e+02   -6.0240701316e-13
2134.0000000    1.0670000000e+03    4.1151371450e+01    9.7607793905e-01    9.0480966101e-01    6.7878507115e-01    1.5561608853e-08   -8.5304996232e-07    6.9542097408e-01    6.8911759746e-01    3.4226319635e-04    1.0111285532e-04   -3.2698667557e-04    7.8064360462e-09    2.5602522350e+02    2.5601740859e+02   -6.3952731999e-12    2.5602520757e+02    2.5601738450e+02   -1.0549339180e-12
2136.0000000    1.0680000000e+03    4.1162646427e+01    9.7624199401e-01    9.0493360596e-01    6.7900692740e-01    7.6177690801e-09   -8.3080727467e-07    6.9553136576e-01    6.8921904327e-01    3.4456714384e-04    1.0692703946e-04   -3.2755629256e-04    7.5051735954e-09    2.5602535141e+02    2.5601693249e+02    1.1753376050e-12    2.5602539665e+02    2.5601691680e+02   -2.2365442831e-12
2138.0000000    1.0690000000e+03    4.1173973837e+01    9.7640646327e-01    9.0505811021e-01    6.7922836427e-01   -1.3211888823e-08   -8.6580095175e-07    6.9564099565e-01    6.8932308877e-01    3.4464606231e-04    1.1293160539e-04   -3.2561842808e-04    8.0554007189e-09    2.5602561515e+02    2.5601642265e+02   -4.1472381085e-12    2.5602559295e+02    2.5601643215e+02    1.8965384818e-12
2140.0000000    1.0700000000e+03    4.1185097676e+01    9.7656965757e-01    9.0518036026e-01    6.7945298306e-01   -2.3048458384e-08   -8.6080938789e-07    6.9575475522e-01    6.8943839906e-01    3.4863060200e-04    1.1325349331e-04   -3.2972252401e-04    8.0152284471e-09    2.5602579647e+02    2.5601593057e+02    1.1344314377e-11    2.5602576179e+02    2.5601595164e+02    1.7493784199e-12
2142.0000000    1.0710000000e+03    4.1196285894e+01    9.7673345928e-01    9.0530330118e-01    6.7967749645e-01   -1.5920677301e-08   -8.2280952388e-07    6.9586793613e-01    6.8954211380e-01    3.4954693753e-04    1.1424799034e-04   -3.3034899453e-04    7.3371490775e-09    2.5602590316e+02    2.5601547527e+02   -2.6780244688e-12    2.5602595315e+02    2.5601548652e+02    1.7600365609e-12
2144.0000000    1.0720000000e+03    4.1207516204e+01    9.7689805189e-01    9.0542668784e-01    6.7990362086e-01   -1.4818395855e-10   -8.5024306338e-07    6.9598216471e-01    6.8965171048e-01    3.5161413581e-04    1.1597206894e-04   -3.3193821664e-04    7.8063375000e-09    2.5602616705e+02    2.5601503679e+02    1.9285129049e-12    2.5602616573e+02    2.5601502662e+02    2.5136559501e-12
2146.0000000    1.0730000000e+03    4.1218799411e+01    9.7706355028e-01    9.0555063874e-01    6.8013138907e-01    5.4917123621e-09   -8.6068314685e-07    6.9609739190e-01    6.8978188146e-01    3.5316689227e-04    1.1732034393e-04   -3.3311077832e-04    8.0007129559e-09    2.5602639953e+02    2.5601457194e+02    4.0102365872e-12    2.5602635886e+02    2.5601455641e+02   -3.9859227030e-12
2148.0000000    1.0740000000e+03    4.1230146482e+01    9.7723006321e-01    9.0567527411e-01    6.8036080153e-01   -2.2524715522e-10   -8.2792416411e-07    6.9621353983e-01    6.8990678473e-01    3.5389697853e-04    1.1907133713e-04   -3.3326429157e-04    7.3695594731e-09    2.5602653253e+02    2.5601407587e+02   -1.7738699398e-11    2.5602657506e+02    2.5601407077e+02   -4.0250025535e-12
2150.0000000    1.0750000000e+03    4.1241584066e+01    9.7739779183e-01    9.0580088630e-01    6.8059159251e-01   -9.4213248981e-09   -8.5484735186e-07    6.9633019247e-01    6.9001989032e-01    3.5429284507e-04    1.2202502498e-04   -3.3261586445e-04    7.9033247056e-09    2.5602681435e+02    2.5601356971e+02    2.3964163987e-12    2.5602680570e+02    2.5601357632e+02    2.7199908992e-12
2152.0000000    1.0760000000e+03    4.1253093960e+01    9.7756646694e-01    9.0592727506e-01    6.8082338592e-01   -1.5036787315e-08   -8.6108137792e-07    6.9644715623e-01    6.9013427390e-01    3.5399969302e-04    1.2576834069e-04   -3.3090498194e-04    8.0511772787e-09    2.5602705078e+02    2.5601307305e+02    1.6249057655e-11    2.5602702634e+02    2.5601308219e+02    2.8180791034e-12
2154.0000000    1.0770000000e+03    4.1264676097e+01    9.7773605542e-01    9.0605443931e-01    6.8105604530e-01   -1.4483158007e-08   -8.4248574665e-07    6.9656431460e-01    6.9024754291e-01    3.5347701773e-04    1.3016221484e-04   -3.2863931571e-04    7.6999603178e-09    2.5602723698e+02    2.5601258838e+02   -3.7307379408e-12    2.5602725981e+02    2.5601259541e+02   -1.0881406887e-11
2156.0000000    1.0780000000e+03    4.1276340837e+01    9.7790658423e-01    9.0618249245e-01    6.8128925169e-01   -7.5232807338e-09   -8.5615321705e-07    6.9668132179e-01    6.9035692802e-01    3.5338958266e-04    1.3540144669e-04   -3.2642096334e-04    7.9250938737e-09    2.5602750609e+02    2.5601211599e+02   -3.8378467071e-11    2.5602749264e+02    2.5601211382e+02   -1.1353362694e-11
2158.0000000    1.0790000000e+03    4.1288056746e+01    9.7807774032e-01    9.0631108910e-01    6.8152299810e-01    1.8702171679e-10   -8.4419832221e-07    6.9679839342e-01    6.9047333091e-01    3.5385695420e-04    1.4087707376e-04   -3.2460498158e-04    7.7601807801e-09    2.5602772484e+02    2.5601163741e+02    1.4022116801e-12    2.5602773185e+02    2.5601162677e+02    1.8756607378e-11
2160.0000000    1.0800000000e+03    4.1299829039e+01    9.7824956463e-01    9.0644028625e-01    6.8175724021e-01   -1.1441615237e-09   -8.4585014437e-07    6.9691545476e-01    6.9059809509e-01    3.5515326240e-04    1.4579819732e-04   -3.2384676221e-04    7.7755543193e-09    2.5602797745e+02    2.5601113427e+02    7.9448503332e-11    2.5602798255e+02    2.5601112760e+02   -1.1750156403e-11
2162.0000000    1.0810000000e+03    4.1311635709e+01    9.7842180642e-01    9.0656984220e-01    6.8199183898e-01    2.1332267927e-07   -7.3850991497e-07    6.9703254210e-01    6.9072135824e-01    3.5655908485e-04    1.4977891476e-04   -3.2357480996e-04    6.4766782553e-09    2.5602797745e+02    2.5601113427e+02    7.9448503332e-11    2.5602821798e+02    2.5601062226e+02    2.2204460493e-16
2164.0000000    1.0820000000e+03    4.1323489020e+01    9.7859456305e-01    9.0669989132e-01    6.8222669397e-01   -9.6380211527e-09   -8.2465980934e-07    6.9714948328e-01    6.9084168534e-01    3.5974273729e-04    1.5239730477e-04   -3.2586791570e-04    7.3960721549e-09    2.5602843813e+02    2.5601011076e+02    5.4007742721e-11    2.5602849829e+02    2.5601011118e+02   -1.5110135365e-13
2166.0000000    1.0830000000e+03    4.1335365429e+01    9.7876756346e-01    9.0683017515e-01    6.8246164411e-01   -1.5013272804e-08   -8.7739567196e-07    6.9726630671e-01    6.9095957555e-01    3.6243762895e-04    1.5482981321e-04   -3.2770224862e-04    8.3593851771e-09    2.5602882349e+02    2.5600959436e+02   -1.2204126598e-11    2.5602876169e+02    2.5600960799e+02    1.4688250616e-13
2168.0000000    1.0840000000e+03    4.1347238778e+01    9.7894054429e-01    9.0696040671e-01    6.8269666951e-01   -4.3445964649e-09   -8.4198822369e-07    6.9738317969e-01    6.9107516222e-01    3.6434876309e-04    1.5645760132e-04   -3.2904565047e-04    7.7194716999e-09    2.5602900818e+02    2.5600911269e+02    8.9417362403e-13    2.5602902287e+02    2.5600910858e+02    6.9366734579e-13
2170.0000000    1.0850000000e+03    4.1359126391e+01    9.7911366917e-01    9.0709077599e-01    6.8293173807e-01   -7.9158335609e-10   -8.4221974268e-07    6.9749995283e-01    6.9118870576e-01    3.6578136285e-04    1.5746832241e-04   -3.3015107570e-04    7.7189829736e-09    2.5602928181e+02    2.5600861296e+02    1.4892531652e-12    2.5602929137e+02    2.5600860619e+02    7.8670403525e-13
2172.0000000    1.0860000000e+03    4.1371024990e+01    9.7928690577e-01    9.0722124699e-01    6.8316685028e-01   -1.9591186596e-09   -8.4551978876e-07    6.9761664968e-01    6.9130279213e-01    3.6642176936e-04    1.5802475970e-04   -3.3059505187e-04    7.7828063751e-09    2.5602956720e+02    2.5600810080e+02    4.2599257455e-13    2.5602957008e+02    2.5600809642e+02    1.2405076966e-12
2174.0000000    1.0870000000e+03    4.1382927604e+01    9.7946019530e-01    9.0735174325e-01    6.8340204886e-01   -6.3820845561e-09   -8.4944985287e-07    6.9773335572e-01    6.9142304166e-01    3.6618145370e-04    1.5841817242e-04   -3.3014018177e-04    7.8628717556e-09    2.5602985899e+02    2.5600757927e+02    2.0550783297e-12    2.5602985807e+02    2.5600757939e+02    1.3068435223e-12
2176.0000000    1.0880000000e+03    4.1394824978e+01    9.7963347678e-01    9.0748216331e-01    6.8363746231e-01   -1.1234049644e-08   -8.5306851608e-07    6.9785024554e-01    6.9154508882e-01    3.6526292538e-04    1.5878328780e-04   -3.2894508981e-04    7.9327685341e-09    2.5603015535e+02    2.5600705511e+02    9.8571151241e-13    2.5603014973e+02    2.5600706057e+02    1.3757883721e-12
2178.0000000    1.0890000000e+03    4.1406718928e+01    9.7980675379e-01    9.0761252709e-01    6.8387302964e-01   -1.1405400182e-08   -8.5218310572e-07    6.9796725425e-01    6.9166261415e-01    3.6423065142e-04    1.5921744082e-04   -3.2758781099e-04    7.9253156945e-09    2.5603044505e+02    2.5600653995e+02    1.4473422461e-12    2.5603043977e+02    2.5600654494e+02    1.2780887459e-12
2180.0000000    1.0900000000e+03    4.1418614663e+01    9.7998005060e-01    9.0774289171e-01    6.8410863607e-01   -7.2019405039e-09   -8.4692618307e-07    6.9808424738e-01    6.9177580124e-01    3.6344782979e-04    1.5982359903e-04   -3.2642111162e-04    7.8373911831e-09    2.5603072820e+02    2.5600603250e+02    1.0137446438e-12    2.5603073141e+02    2.5600603282e+02    1.2534417948e-12
2182.0000000    1.0910000000e+03    4.1430510582e+01    9.8015336465e-01    9.0787323963e-01    6.8434433735e-01   -2.2960765894e-09   -8.4558865972e-07    6.9820128363e-01    6.9189146168e-01    3.6296402270e-04    1.6060347876e-04   -3.2549870095e-04    7.8135891550e-09    2.5603102465e+02    2.5600552422e+02    1.3018475187e-12    2.5603102508e+02    2.5600551959e+02    1.4830914274e-12
2184.0000000    1.0920000000e+03    4.1442408167e+01    9.8032671797e-01    9.0800358709e-01    6.8458016465e-01   -1.0194961040e-09   -8.4228463149e-07    6.9831837906e-01    6.9201350831e-01    3.6263303791e-04    1.6132436149e-04   -3.2477249039e-04    7.7617445787e-09    2.5603132078e+02    2.5600500524e+02    1.9670376439e-12    2.5603132813e+02    2.5600499920e+02    2.0273782653e-12
2186.0000000    1.0930000000e+03    4.1454309615e+01    9.8050014303e-01    9.0813395816e-01    6.8481616331e-01   -5.3457084390e-09   -8.4739165738e-07    6.9843555677e-01    6.9213608434e-01    3.6248848078e-04    1.6189934556e-04   -3.2432468383e-04    7.8651012023e-09    2.5603164054e+02    2.5600447165e+02    2.8863023083e-12    2.5603164084e+02    2.5600447029e+02    2.2335466809e-12
2188.0000000    1.0940000000e+03    4.1466209095e+01    9.8067359360e-01    9.0826428895e-01    6.8505238087e-01   -1.1260131677e-08   -8.5261486447e-07    6.9855289806e-01    6.9225515300e-01    3.6242324034e-04    1.6221470225e-04   -3.2409411511e-04    7.9678143423e-09    2.5603196323e+02    2.5600393286e+02    2.1015966745e-12    2.5603195581e+02    2.5600393790e+02    2.4747981442e-12
2190.0000000    1.0950000000e+03    4.1478110069e+01    9.8084710493e-01    9.0839461741e-01    6.8528882162e-01   -1.2758975129e-08   -8.5152572544e-07    6.9867038214e-01    6.9236973284e-01    3.6229955832e-04    1.6229391274e-04   -3.2391612461e-04    7.9618471477e-09    2.5603227304e+02    2.5600340203e+02    2.7511326550e-12    2.5603226461e+02    2.5600340788e+02    3.1000757517e-12
2192.0000000    1.0960000000e+03    4.1490015747e+01    9.8102069896e-01    9.0852497868e-01    6.8552544450e-01   -9.1847243697e-09   -8.4276714611e-07    6.9878795139e-01    6.9248558236e-01    3.6196618252e-04    1.6203947939e-04   -3.2367070357e-04    7.8049060253e-09    2.5603256721e+02    2.5600288023e+02    4.1093795033e-12    2.5603258109e+02    2.5600288123e+02    3.1927793742e-12
2194.0000000    1.0970000000e+03    4.1501927008e+01    9.8119437426e-01    9.0865538236e-01    6.8576220692e-01   -4.8036124152e-09   -8.5160466135e-07    6.9890556337e-01    6.9260691392e-01    3.6149537550e-04    1.6152444066e-04   -3.2340185763e-04    7.9690342459e-09    2.5603290527e+02    2.5600235796e+02    2.7529090119e-12    2.5603289432e+02    2.5600235339e+02    3.3423264156e-12
2196.0000000    1.0980000000e+03    4.1513841032e+01    9.8136811689e-01    9.0878579757e-01    6.8599916722e-01   -4.3287679228e-09   -8.4287472901e-07    6.9902328740e-01    6.9272566546e-01    3.6084514460e-04    1.6066926987e-04   -3.2310153828e-04    7.8105115006e-09    2.5603320429e+02    2.5600182435e+02    3.5487168759e-12    2.5603321301e+02    2.5600181948e+02   -3.9895864390e-13
2198.0000000    1.0990000000e+03    4.1525763871e+01    9.8154199675e-01    9.0891629054e-01    6.8623636837e-01   -7.9866145975e-09   -8.4770416611e-07    6.9914111738e-01    6.9284194164e-01    3.6010019620e-04    1.5957272129e-04   -3.2281372006e-04    7.9069697118e-09    2.5603353717e+02    2.5600127949e+02   -8.0310758044e-12    2.5603353784e+02    2.5600127943e+02   -4.3121062276e-13
2200.0000000    1.1000000000e+03    4.1537688968e+01    9.8171595589e-01    9.0904678949e-01    6.8647383829e-01   -1.1402618699e-08   -8.5150662939e-07    6.9925912294e-01    6.9296306916e-01    3.5925839890e-04    1.5822118427e-04   -3.2254093378e-04    7.9894973831e-09    2.5603386879e+02    2.5600073324e+02    3.2455704790e-12    2.5603385878e+02    2.5600073716e+02    3.8542502523e-12
2202.0000000    1.1010000000e+03    4.1549619936e+01    9.8189001408e-01    9.0917733394e-01    6.8671151030e-01   -1.1391086757e-08   -8.4455018706e-07    6.9937722194e-01    6.9308242042e-01    3.5828706043e-04    1.5670133624e-04   -3.2220227937e-04    7.8711498404e-09    2.5603417585e+02    2.5600019267e+02    1.2457423981e-11    2.5603418042e+02    2.5600019627e+02    4.0718539651e-12
2204.0000000    1.1020000000e+03    4.1561560365e+01    9.8206420142e-01    9.0930796315e-01    6.8694936225e-01   -8.3465449705e-09   -8.4567794714e-07    6.9949537032e-01    6.9319623415e-01    3.5726735526e-04    1.5507844202e-04   -3.2185499824e-04    7.8971353823e-09    2.5603450276e+02    2.5599965677e+02    2.2160051572e-13    2.5603450618e+02    2.5599965674e+02    3.8656300383e-12
2206.0000000    1.1030000000e+03    4.1573505503e+01    9.8223848295e-01    9.0943862509e-01    6.8718744383e-01   -5.1887760709e-09   -8.4924311775e-07    6.9961364349e-01    6.9331289255e-01    3.5618396303e-04    1.5332547688e-04   -3.2149387801e-04    7.9677062023e-09    2.5603483605e+02    2.5599911858e+02    3.2355784718e-12    2.5603482620e+02    2.5599911571e+02    3.8943293035e-12
2208.0000000    1.1040000000e+03    4.1585456481e+01    9.8241286404e-01    9.0956933214e-01    6.8742573076e-01   -3.9950016930e-09   -8.4030160110e-07    6.9973201280e-01    6.9343764711e-01    3.5497489312e-04    1.5132654993e-04   -3.2110348795e-04    7.8073070673e-09    2.5603514048e+02    2.5599857316e+02    4.1579517607e-12    2.5603514867e+02    2.5599857056e+02    4.0561998205e-12
2210.0000000    1.1050000000e+03    4.1597418290e+01    9.8258739223e-01    9.0970013883e-01    6.8766421629e-01   -4.6368979380e-09   -8.4330659447e-07    6.9985043745e-01    6.9356478943e-01    3.5371902851e-04    1.4912910820e-04   -3.2074547566e-04    7.8727331963e-09    2.5603547360e+02    2.5599802130e+02    4.3512415893e-12    2.5603547394e+02    2.5599802103e+02   -4.8772097472e-13
2212.0000000    1.1060000000e+03    4.1609386634e+01    9.8276203705e-01    9.0983099817e-01    6.8790295000e-01   -5.4066108927e-09   -8.4441370197e-07    6.9996898950e-01    6.9368346106e-01    3.5239465570e-04    1.4673088457e-04   -3.2039357175e-04    7.9052936072e-09    2.5603580201e+02    2.5599746712e+02   -9.7374330821e-12    2.5603579966e+02    2.5599746833e+02    4.1099901260e-12
2214.0000000    1.1070000000e+03    4.1621361184e+01    9.8293678998e-01    9.0996190653e-01    6.8814190961e-01   -5.4619174495e-09   -8.4392140100e-07    7.0008765226e-01    6.9379473599e-01    3.5104480363e-04    1.4417338560e-04   -3.2007263079e-04    7.9069160724e-09    2.5603612583e+02    2.5599691248e+02    1.7849333123e-11    2.5603612406e+02    2.5599691372e+02   -4.5685677463e-13
2216.0000000    1.1080000000e+03    4.1633340767e+01    9.8311163900e-01    9.1009285106e-01    6.8838109312e-01   -4.7008990099e-09   -8.4279390069e-07    7.0020643212e-01    6.9391159108e-01    3.4967172027e-04    1.4145744662e-04   -3.1978133575e-04    7.8947618165e-09    2.5603644714e+02    2.5599635719e+02   -1.4188261677e-11    2.5603644720e+02    2.5599635701e+02    3.8298253457e-12
2218.0000000    1.1090000000e+03    4.1645328024e+01    9.8328661229e-01    9.1022386064e-01    6.8862050954e-01   -4.3596134610e-09   -8.4234884418e-07    7.0032531810e-01    6.9403524016e-01    3.4825539768e-04    1.3854540588e-04   -3.1951055141e-04    7.8942661765e-09    2.5603676908e+02    2.5599579819e+02    1.6970036487e-11    2.5603677038e+02    2.5599579674e+02    4.3759440516e-12
2220.0000000    1.1100000000e+03    4.1657323881e+01    9.8346171729e-01    9.1035494532e-01    6.8886015194e-01   -5.6222801704e-09   -8.4356128182e-07    7.0044429776e-01    6.9415620591e-01    3.4677361433e-04    1.3537558533e-04   -3.1925756127e-04    7.9255182781e-09    2.5603709361e+02    2.5599523292e+02    1.1814993428e-12    2.5603709436e+02    2.5599523178e+02   -5.7376325913e-13
2222.0000000    1.1110000000e+03    4.1669327715e+01    9.8363694342e-01    9.1048609827e-01    6.8910000155e-01   -8.2790193447e-09   -8.4603730474e-07    7.0056335944e-01    6.9427295404e-01    3.4524835758e-04    1.3194617624e-04   -3.1904017760e-04    7.9809468062e-09    2.5603741912e+02    2.5599466212e+02   -1.1019296586e-11    2.5603741776e+02    2.5599466269e+02   -5.9069416025e-13
2224.0000000    1.1120000000e+03    4.1681338518e+01    9.8381228497e-01    9.1061730847e-01    6.8934007600e-01   -1.0632212915e-08   -8.4787621160e-07    7.0068252504e-01    6.9439126917e-01    3.4370775378e-04    1.2833193883e-04   -3.1885095800e-04    8.0252299606e-09    2.5603774058e+02    2.5599408948e+02    4.3251513482e-12    2.5603773185e+02    2.5599409165e+02    5.6118443226e-12
2226.0000000    1.1130000000e+03    4.1693353584e+01    9.8398772175e-01    9.1074854632e-01    6.8958040195e-01   -1.0931334316e-08   -8.4013281111e-07    7.0080183595e-01    6.9451499413e-01    3.4212231223e-04    1.2456202196e-04   -3.1864083096e-04    7.8887988563e-09    2.5603803665e+02    2.5599351865e+02    1.8033852189e-11    2.5603804403e+02    2.5599352068e+02    5.8152371807e-12
2228.0000000    1.1140000000e+03    4.1705378121e+01    9.8416329504e-01    9.1087986869e-01    6.8982093797e-01   -9.0689257351e-09   -8.4259978343e-07    7.0092122053e-01    6.9464042148e-01    3.4051117357e-04    1.2066450918e-04   -3.1841472247e-04    7.9417726362e-09    2.5603835427e+02    2.5599294977e+02    1.9484414082e-14    2.5603835681e+02    2.5599294992e+02    6.8997030311e-12
2230.0000000    1.1150000000e+03    4.1717411026e+01    9.8433899059e-01    9.1101126350e-01    6.9006166958e-01   -6.5464005165e-09   -8.4559383109e-07    7.0104067418e-01    6.9476079793e-01    3.3882288530e-04    1.1656813935e-04   -3.1813961782e-04    8.0045822227e-09    2.5603867022e+02    2.5599237937e+02    8.8652418739e-12    2.5603866373e+02    2.5599237769e+02    7.3839268033e-12
2232.0000000    1.1160000000e+03    4.1729448837e+01    9.8451477908e-01    9.1114269292e-01    6.9030261652e-01   -4.9135067141e-09   -8.4096733796e-07    7.0116023770e-01    6.9487631419e-01    3.3704611734e-04    1.1224941610e-04   -3.1780521351e-04    7.9264891404e-09    2.5603896478e+02    2.5599180401e+02    7.2679084973e-12    2.5603896551e+02    2.5599180209e+02   -8.6364249086e-13
2234.0000000    1.1170000000e+03    4.1741490425e+01    9.8469067142e-01    9.1127414462e-01    6.9054387062e-01   -4.5172251174e-09   -8.3907458540e-07    7.0127999651e-01    6.9499200616e-01    3.3529600423e-04    1.0795006715e-04   -3.1744321286e-04    7.9011373017e-09    2.5603926215e+02    2.5599122310e+02   -1.7843004851e-11    2.5603926525e+02    2.5599122235e+02    7.6743056354e-12
2236.0000000    1.1180000000e+03    4.1753560511e+01    9.8486691959e-01    9.1140588838e-01    6.9078547066e-01   -4.5064535703e-09   -8.4035539554e-07    7.0139981039e-01    6.9511060278e-01    3.3345965347e-04    1.0528483013e-04   -3.1640234666e-04    7.9278814772e-09    2.5603956295e+02    2.5599063850e+02    3.2997771182e-11    2.5603956142e+02    2.5599063900e+02    7.7624573436e-12
